time,open,high,low,close,Fixed Stop Loss,Supertrend Stop,Take Profit,Up Trend,Down Trend,Entry1,Entry2,SMA 21,Entry Signal,K,D,%R,%R
1752558000,65.4,67.6,64.3,67.6,NaN,NaN,NaN,NaN,76.67385933448469,0,0,74.00281749394682,0,71.45928487640056,46.79907483388728,-71.05263157894741,-90.29411764705884
1752558060,67.15,68.6,62.75,63.35,NaN,NaN,NaN,NaN,76.67385933448469,0,0,72.67121530720347,0,66.56299852810486,58.91663876711167,-94.84978540772532,-98.31223628691983
1752558120,63.4,65,62.2,64.75,NaN,NaN,NaN,NaN,74.7058260609326,0,0,71.68106339380303,0,86.50928930797642,74.8438575708273,-77.23214285714289,-92.93628808864266
1752558180,64.7,66.2,64.4,65.1,NaN,NaN,NaN,NaN,74.7058260609326,0,0,70.85843046957766,0,87.11097066173876,80.06108616594003,-73.27188940092172,-91.9667590027701
1752558240,64.75,66.75,64.7,65.4,NaN,NaN,NaN,NaN,74.7058260609326,0,0,70.17612666088044,0,100,91.2067533232384,-63.4285714285714,-91.13573407202215
1752558300,65.45,66.8,64.55,66.8,NaN,NaN,NaN,NaN,74.7058260609326,0,0,69.75411082827038,0,100,95.70365688724627,-42.50000000000007,-86.78160919540232
1752558360,66.75,67.1,65.2,66.45,NaN,NaN,NaN,NaN,74.7058260609326,0,0,69.34109697473659,0,99.02163558186315,99.67387852728774,-46.875,-87.38872403560832
1752558420,65.9,66.5,64.25,65.55,NaN,NaN,NaN,NaN,74.47025823072009,0,0,68.86720985289452,0,95.47435529386378,98.165330291909,-56.20915032679741,-89.93993993993996
1752558480,65.95,67.7,65.3,67.2,NaN,NaN,NaN,NaN,74.47025823072009,0,0,68.6588086212827,0,95.47435529386378,96.65678205653025,-21.874999999999897,-84
1752558540,66.85,69.65,66.7,68.4,NaN,NaN,NaN,NaN,74.47025823072009,1,0,68.62645754362237,0,96.45271971200064,95.80047676657608,-16.77852348993288,-74.16666666666666
1752558600,68.8,69.25,66.45,66.65,64.296,NaN,80.4,NaN,74.47025823072009,0,0,68.37940035066957,0,95.65475311666766,95.86060937417739,-40.26845637583891,-81.02345415778251
1752558660,66.25,66.4,64.55,65.9,64.296,NaN,80.4,NaN,74.07012892517545,0,0,68.06947530683587,0,88.2301146987733,93.44586250914722,-69.44444444444437,-84.12017167381973
1752558720,65.85,67.75,65.7,67.75,64.296,NaN,80.4,NaN,74.07012892517545,0,0,68.02954089348138,0,88.2301146987733,90.70499417140479,-35.185185185185254,-76.18025751072962
1752558780,67.7,67.7,64.9,64.9,64.296,NaN,80.4,NaN,74.07012892517545,0,0,67.63834828179621,0,83.62178147990069,86.6940036258158,-87.96296296296288,-88.41201716738196
1752558840,64.8,66.2,64,64.8,NaN,NaN,NaN,NaN,73.2934989864529,0,0,67.28355474657168,0,81.79636725376021,84.54942114414476,-85.84070796460183,-88.59649122807019
1752558900,64.85,66.3,64,65.9,NaN,NaN,NaN,NaN,73.21414908780761,0,0,67.11061040325022,0,78.12183200868309,81.17999358078136,-66.37168141592913,-83.0275229357798
1752558960,65.8,66.05,64.05,65.35,NaN,NaN,NaN,NaN,72.90773417902685,0,0,66.89053410284394,0,80.55100471075139,80.15640132439826,-76.10619469026561,-85.55045871559636
1752559020,65.2,66.8,64.8,65.7,NaN,NaN,NaN,NaN,72.90773417902685,0,0,66.74171733998845,0,85.95311948100232,81.54198540014562,-69.91150442477874,-83.94495412844037
1752559080,65.6,66.65,65.15,65.8,NaN,NaN,NaN,NaN,72.90773417902685,0,0,66.6240026724899,0,86.02925968169124,84.17779462448168,-65.71428571428577,-82.26600985221677
1752559140,65.85,67.35,65.55,66.35,NaN,NaN,NaN,NaN,72.90773417902685,1,0,66.58975233842865,0,92.55366708182787,88.17868208150718,-37.333333333333485,-69.25925925925932
1752559200,66.5,67,60.65,61.75,NaN,NaN,NaN,NaN,72.17335939485952,0,0,65.98478329612507,0,68.71551085561954,82.43281253971291,-84.5070422535211,-91.99999999999999
1752559260,62,64.1,61.65,63.2,NaN,NaN,NaN,NaN,71.12352345537357,0,0,65.63668538410944,0,57.0352430355295,72.76814032432566,-63.82978723404251,-79.99999999999997
1752559320,63.25,63.25,61.55,62.2,NaN,NaN,NaN,NaN,70.3336711098362,0,0,65.20709971109576,0,35.07251294067236,53.60775561060715,-76.86567164179095,-87.49999999999997
1752559380,62,63.4,61.45,62.85,NaN,NaN,NaN,NaN,70.15030399885258,1,0,64.9124622472088,0,49.0460870716106,47.05128101593751,-67.16417910447755,-78.6407766990291
1752559440,62.85,63.5,62.4,63.15,59.079,NaN,74.85,NaN,70.15030399885258,0,0,64.6921544663077,0,54.51207900474146,46.21022633900816,-62.686567164179074,-73.82198952879583
1752559500,63.55,64.95,63.4,63.45,59.079,NaN,74.85,NaN,70.15030399885258,0,0,64.53688515801923,0,70.7225701083522,58.093578728234775,-58.20895522388051,-70.68062827225128
1752559560,63.35,63.75,60.6,63.55,59.079,NaN,74.85,NaN,69.50504661516354,0,0,64.41352451326682,0,80.10655890318999,68.44706933876124,-56.29629629629631,-68.10810810810814
1752559620,63.6,69.15,63.6,68.05,59.079,NaN,74.85,NaN,69.50504661516354,0,0,64.86808394910847,0,89.91922983453742,80.24945294869322,-12.865497076023486,-17.67955801104981
1752559680,68.35,69.35,62.95,64.2,59.079,NaN,74.85,NaN,69.50504661516354,0,0,64.78457345546991,0,81.47760808027776,83.83446560600174,-58.857142857142804,-60.22099447513812
1752559740,63.85,65.3,63.55,64.25,59.079,NaN,74.85,NaN,69.50504661516354,0,0,64.71775177353618,0,71.82283917443539,81.07322569641688,-58.28571428571427,-59.66850828729285
1752559800,64.55,65.35,63.1,63.1,59.079,NaN,74.85,NaN,69.50504661516354,0,0,64.51553280184416,0,54.008339376040624,69.10292887691794,-71.4285714285714,-72.37569060773482
1752559860,62.95,64.15,62.95,64.05,59.079,NaN,74.85,NaN,69.50504661516354,0,0,64.45734120161364,0,54.72734408265517,60.18617421104375,-60.5714285714286,-61.8784530386741
1752559920,63.65,63.95,62.75,63.05,59.079,NaN,74.85,NaN,69.50504661516354,0,0,64.28142355141193,0,51.7221013771882,53.48592827862802,-72.00000000000003,-72.92817679558017
1752559980,63.6,64.8,61.75,64.15,59.079,NaN,74.85,NaN,69.50504661516354,0,0,64.26499560748545,0,57.707168169481044,54.718871209774825,-59.428571428571345,-60.773480662983395
1752560040,64.25,64.3,62.7,62.7,59.079,NaN,74.85,NaN,69.50504661516354,0,0,64.06937115654976,0,51.32364609115901,53.58430521260944,-75.99999999999996,-76.79558011049723
1752560100,62.9,64.2,62.3,64.1,59.079,NaN,74.85,NaN,69.50504661516354,0,0,64.07319976198104,0,56.039661912472106,55.02349205770408,-69.0789473684211,-61.32596685082883
1752560160,64,64.95,62.7,64.95,59.079,NaN,74.85,NaN,69.50504661516354,0,0,64.18279979173342,0,58.93935741119149,55.4342218049409,-57.894736842105196,-51.93370165745857
1752560220,64.4,64.45,62.55,62.95,59.079,NaN,74.85,NaN,69.50504661516354,0,0,64.02869981776674,0,58.434482321997734,57.8045005485538,-66.66666666666653,-73.1428571428571
1752560280,63.3,63.65,62.6,62.85,59.079,NaN,74.85,NaN,69.50504661516354,0,0,63.88136234054589,0,48.2610798681284,55.211639867105895,-69.44444444444436,-74.28571428571426
1752560340,62.8,64.85,62.5,64.45,59.079,NaN,74.85,NaN,69.50504661516354,0,0,63.952442047977655,0,45.91914262642799,50.87156827218473,-15.624999999999986,-55.99999999999995
1752560400,64.4,65.7,64,64.8,59.079,NaN,74.85,NaN,69.50504661516354,0,0,64.05838679198045,0,55.663662411096034,49.947961635217496,-22.784810126582407,-52.00000000000001
1752560460,65.15,67.7,65.15,67.7,59.079,NaN,74.85,NaN,69.50504661516354,0,0,64.5135884429829,0,78.1095918291778,59.89746562223396,0,-18.857142857142776
1752560520,68.75,68.75,67,68.6,59.079,NaN,74.85,NaN,69.50504661516354,0,0,65.02438988761003,0,89.38126657826075,74.38484027284488,-2.3255813953489244,-8.571428571428578
1752560580,68.65,68.75,67.4,67.6,59.079,NaN,74.85,NaN,69.50504661516354,0,0,65.34634115165878,0,93.91103347030071,87.13396395924644,-17.829457364341167,-20.000000000000018
1752560640,67.35,69.5,67.25,69.3,59.079,NaN,74.85,NaN,69.50504661516354,0,0,65.84054850770143,0,93.91103347030071,92.40111117295407,-2.8571428571428976,-2.247191011235987
1752560700,68.95,71.85,67.45,71.85,62.454903851139164,NaN,74.85,62.454903851139164,NaN,0,0,66.59172994423875,0,93.91103347030071,93.91103347030072,0,0
1752560760,71.7,72.5,69.4,70.15,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,67.0365137012089,0,92.11659530490323,93.31288741516823,-23.499999999999943,-19.74789915966382
1752560820,70.75,70.75,66.35,67.75,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,67.12569948855779,0,74.5062964811161,86.84464175210671,-47.5,-39.91596638655463
1752560880,67.85,68.05,66.5,66.75,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,67.07873705248807,0,51.80271257204118,72.80853478602019,-67.6470588235294,-48.31932773109244
1752560940,65.9,67.8,65.6,67.25,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,67.10014492092705,0,38.92700374877805,55.07867093397845,-71.42857142857149,-44.117647058823536
1752561000,67.05,67.3,64.05,64.05,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,66.71887680581116,0,23.99835130996424,38.24268921026116,-100,-71.00840336134456
1752561060,64.5,66.85,64.05,66.55,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,66.69776720508477,0,23.782049418687873,28.902468159143393,-70.41420118343196,-50.00000000000003
1752561120,66.35,69.55,66.35,68.85,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,66.96679630444918,0,28.871399102043412,25.550599943565178,-43.1952662721894,-30.672268907563076
1752561180,68.55,69.15,67.25,67.95,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,67.08969676639303,0,42.26089426608207,31.63811426227112,-53.8461538461538,-38.23529411764704
1752561240,68.15,69.25,67.7,68.55,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,67.2722346705939,0,48.113577621224984,39.748623663116824,-46.74556213017753,-36.74418604651166
1752561300,68.5,68.9,67.55,68.3,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,67.40070533676966,0,45.657599823544025,45.34402390361703,-36.5671641791045,-39.06976744186049
1752561360,68.4,68.8,68,68.35,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,67.51936716967346,0,46.87678218915985,46.88265321130962,-21.81818181818187,-38.60465116279075
1752561420,68.1,68.25,65.8,66.05,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,67.33569627346428,0,36.168379754542805,42.90092058908223,-63.63636363636363,-60.00000000000002
1752561480,66,67.25,65.8,66.6,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,67.24373423928124,0,28.938266478119104,37.32780947394059,-53.63636363636369,-54.88372093023261
1752561540,66.9,68.25,66.75,67.3,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,67.25076745937108,0,28.46537288771997,31.190673040127294,-40.90909090909091,-48.372093023255836
1752561600,66.95,67.9,66.2,67.25,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,67.25067152694969,0,43.358395844095064,33.58734506997805,-61.33333333333326,-48.83720930232558
1752561660,66.85,68,66.75,68,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,67.34433758608098,0,62.49313742340215,44.77230205173907,-36.23188405797099,-44.117647058823515
1752561720,67.9,68.85,65.6,66.1,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,67.18879538782086,0,57.329476459147514,54.39366990888158,-86.30136986301372,-62.745098039215726
1752561780,65.85,66.9,65.75,66.15,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,67.05894596434325,0,47.13526875377037,55.65262754544002,-83.33333333333304,-63.49999999999994
1752561840,66.15,68.25,65.65,67.8,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,67.15157771880034,0,42.817536314542146,49.09409384248668,-32.30769230769222,-47.00000000000003
1752561900,67.95,68.75,67.95,68.15,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,67.27638050395029,0,60.28831202420105,50.08037236417119,-21.53846153846119,-43.49999999999994
1752561960,67.95,68.2,66.85,68,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,67.3668329409565,0,78.12282730483332,60.409558547858836,-26.15384615384598,-45
1752562020,68.1,68.35,66.6,68.1,63.54441346602525,NaN,74.85,63.54441346602525,NaN,0,0,67.45847882333693,0,85.03061317604238,74.48058416835892,-23.076923076923077,-51.764705882353006
1752562080,68.2,70.7,68.2,70.7,63.56745273542807,NaN,74.85,63.56745273542807,NaN,0,0,67.86366897041981,0,91.12666575398372,84.7600354116198,0,-21.301775147928954
1752562140,70.65,71.75,69.8,70.35,64.89570746188527,NaN,74.85,64.89570746188527,NaN,0,0,68.17446034911734,0,92.92354874432387,89.69360922478332,-22.764227642276495,-25.44378698224858
1752562200,70.35,72.9,70.35,72.5,65.56863671569673,NaN,74.85,65.56863671569673,NaN,0,0,68.71515280547767,0,96.55460864214497,93.53494104681751,-5.4794520547945895,-4.519774011299495
1752562260,72.75,77.7,72.4,76.6,NaN,NaN,NaN,68.00927304412707,NaN,0,0,69.70075870479296,0,96.55460864214497,95.34425534287128,-9.128630705394263,-8.058608058608117
1752562320,76.75,76.75,72.15,73.35,NaN,NaN,NaN,68.00927304412707,NaN,0,0,70.15691386669384,0,85.1687829856635,92.75933342331781,-36.09958506224074,-31.86813186813192
1752562380,73.2,74,71.55,71.65,NaN,NaN,NaN,68.00927304412707,NaN,0,0,70.34354963335711,0,63.87335666613573,81.86558276464807,-54.50450450450444,-44.322344322344286
1752562440,71.85,71.9,69.2,70.15,NaN,NaN,NaN,68.00927304412707,NaN,0,0,70.31935592918748,0,37.34194217295394,62.12802727491772,-68.01801801801794,-55.31135531135527
1752562500,70.35,70.35,69.2,70.15,NaN,NaN,NaN,68.00927304412707,NaN,0,0,70.29818643803904,0,25.641744694108684,42.28568117773279,-68.01801801801794,-55.31135531135527
1752562560,69.7,70.6,68.75,69.3,NaN,NaN,NaN,68.00927304412707,NaN,0,0,70.17341313328416,0,17.165503859599763,26.716396908887475,-88.421052631579,-61.538461538461554
1752562620,69.4,70.15,68.55,68.85,NaN,NaN,NaN,68.00927304412707,NaN,0,0,70.00798649162364,0,10.363585019448207,17.72361119105223,-96.72131147540988,-64.83516483516487
1752562680,68.75,68.95,67.8,68.75,NaN,NaN,NaN,68.00927304412707,NaN,0,0,69.85073818017068,0,3.561666179296651,10.363585019448216,-90.40404040404037,-65.56776556776556
1752562740,68.3,68.45,65.6,65.85,NaN,NaN,NaN,NaN,73.86000734606642,0,0,69.35064590764935,0,7.697546304067751e-15,4.641750399581631,-97.93388429752066,-97.93388429752066
1752562800,65.4,66,63.55,64.2,NaN,NaN,NaN,NaN,71.66150661145979,0,0,68.70681516919318,0,7.697546304067751e-15,1.187222059765564,-95.07575757575754,-95.40636042402824
1752562860,64.1,64.65,63.75,64.6,NaN,NaN,NaN,NaN,70.66785595031381,0,0,68.19346327304403,0,1.314927185867893,0.43830906195597813,-89.95215311004787,-92.57950530035339
1752562920,64.5,65.05,63.15,63.85,NaN,NaN,NaN,NaN,70.49107035528242,0,0,67.65053036391353,0,1.314927185867893,0.8766181239119399,-91.99999999999997,-95.1890034364261
1752562980,63.7,64.55,62.3,62.3,NaN,NaN,NaN,NaN,69.85196331975418,0,0,66.98171406842434,0,1.314927185867893,1.3149271858679017,-100,-99.99999999999999
1752563040,62.4,64.45,62.4,64.15,NaN,NaN,NaN,NaN,69.85196331975418,0,0,66.62774980987129,0,5.72467267352129,2.784842348419034,-77.71084337349386,-87.98701298701295
1752563100,64.3,64.9,63.2,63.6,NaN,NaN,NaN,NaN,69.85196331975418,0,0,66.24928108363738,0,12.29200672139361,6.443868860260939,-83.43949044585985,-91.55844155844154
1752563160,63.35,63.35,61.6,61.85,NaN,NaN,NaN,NaN,68.7417062601008,0,0,65.69937094818272,0,14.7020305444313,10.906236646448741,-96.5986394557823,-98.4472049689441
1752563220,61.9,62.15,59.2,59.45,NaN,NaN,NaN,NaN,67.20003563409071,0,0,64.91819957965988,0,8.977357870910017,11.990465045578318,-97.29729729729729,-98.64864864864865
1752563280,59.4,61.1,59.4,60.6,NaN,NaN,NaN,NaN,66.63253207068165,0,0,64.3784246322024,0,8.957550479321757,10.878979631554367,-79.41176470588238,-92.43243243243245
1752563340,60.55,60.55,58.8,59.05,NaN,NaN,NaN,NaN,65.95927886361348,0,0,63.71237155317709,0,8.915811545872938,8.950239965368246,-96,-98.67724867724867
1752563400,59.35,60.35,59.25,60.35,NaN,NaN,NaN,NaN,65.84585097725213,0,0,63.29207510902996,0,20.11722018619827,12.663527403797664,-75.19999999999993,-91.79894179894178
1752563460,60.2,60.65,59.4,60.05,NaN,NaN,NaN,NaN,65.84126587952693,0,0,62.886815720401216,0,23.783856420769425,17.605629384280217,-79.5081967213115,-93.38624338624338
1752563520,59.4,60.85,59.4,60.8,NaN,NaN,NaN,NaN,65.79463929157423,0,0,62.625963755351066,0,48.699378154691736,30.866818253886482,-67.21311475409841,-89.41798941798942
1752563580,60.75,60.95,59.95,60.6,NaN,NaN,NaN,NaN,65.79463929157423,0,0,62.37271828593218,0,64.18799014381433,45.55707490642518,-70.4918032786885,-90.47619047619047
1752563640,60.55,61,60.3,60.65,NaN,NaN,NaN,NaN,65.72240782617513,0,0,62.15737850019066,0,81.36779231814047,64.75172020554885,-59.34065934065935,-90.21164021164022
1752563700,60.6,60.8,58.5,59.7,NaN,NaN,NaN,NaN,64.90516704355761,0,0,61.85020618766683,0,72.96413610034215,72.839972854099,-67.12328767123279,-93.74999999999999
1752563760,59.5,61.2,58.8,61.2,NaN,NaN,NaN,NaN,64.90516704355761,0,0,61.76893041420848,0,79.60744880422754,77.97979240757006,0,-85.93749999999999
1752563820,61.4,61.45,60.65,60.65,NaN,NaN,NaN,NaN,64.90516704355761,0,0,61.62906411243242,0,81.04565709164923,77.87241399873965,-27.11864406779673,-88.80208333333334
1752563880,60.4,60.7,60,60.4,NaN,NaN,NaN,NaN,64.90516704355761,0,0,61.475431098378365,0,88.91266975556114,83.18859188381265,-35.59322033898316,-90.10416666666667
1752563940,60.4,62.25,60.3,61.5,NaN,NaN,NaN,NaN,64.90516704355761,0,0,61.47850221108107,0,88.91266975556114,86.29033220092384,-20,-83.56164383561644
1752564000,61.6,62.1,60.65,60.8,NaN,NaN,NaN,NaN,64.90516704355761,0,0,61.393689434695936,0,88.00842202298595,88.61125384470274,-38.66666666666674,-85.16129032258065
1752564060,61,61.75,60.5,60.95,NaN,NaN,NaN,NaN,64.90516704355761,0,0,61.33822825535894,0,90.35699909851313,89.09269695902009,-34.66666666666659,-81.71641791044775
1752564120,61.4,61.75,61,61.75,NaN,NaN,NaN,NaN,64.90516704355761,1,0,61.38969972343907,0,90.35699909851313,89.5741400733374,-13.333333333333334,-73.14049586776858
1752564180,61.85,62.75,61.5,62.65,58.044999999999995,NaN,73.75,NaN,64.90516704355761,0,0,61.54723725800919,0,95.7624068118186,92.15880166961496,-2.3529411764706216,-65.70247933884296
1752564240,62.65,65.2,62.65,64.85,58.044999999999995,NaN,73.75,NaN,64.90516704355761,0,0,61.96008260075804,0,99.99999999999999,95.37313530344392,-5.468750000000129,-45.49356223175973
1752564300,64.7,64.95,64,64.7,58.044999999999995,NaN,73.75,NaN,64.90516704355761,0,0,62.30257227566329,0,99.0002480952041,98.2542183023409,-9.61538461538461,-40.669856459330134
1752564360,64.7,65.5,62.4,63.15,58.044999999999995,NaN,73.75,NaN,64.90516704355761,0,0,62.40850074120537,0,88.22359546059296,95.74128118526569,-42.727272727272755,-53.266331658291485
1752564420,63.1,63.5,62.2,62.95,58.044999999999995,NaN,73.75,NaN,64.90516704355761,0,0,62.4761881485547,0,76.2578417718592,87.8272284425521,-49.038461538461455,-40.66666666666663
1752564480,62.5,64.5,62.5,64,58.044999999999995,NaN,73.75,NaN,64.90516704355761,0,0,62.66666462998536,0,71.31891876580592,78.60011866608603,-30,-21.428571428571427
1752564540,64.1,65.4,63.75,64.4,58.044999999999995,NaN,73.75,NaN,64.90516704355761,0,0,62.88333155123719,0,77.55674614852161,75.04450222872892,-21.999999999999886,-15.714285714285634
1752564600,64.5,64.5,63.35,63.55,58.044999999999995,NaN,73.75,NaN,64.90516704355761,0,0,62.966665107332545,0,78.0253277245372,75.63366421295491,-43.3333333333334,-27.857142857142897
1752564660,63.5,64,62.9,63.5,58.044999999999995,NaN,73.75,NaN,64.90516704355761,0,0,63.033331968915974,0,72.05739633367828,75.87982340224569,-50,-28.571428571428573
1752564720,63.3,63.85,61.05,61.05,58.044999999999995,NaN,73.75,NaN,64.90516704355761,0,0,62.785415472801475,0,43.2628882522404,64.44853743681863,-100,-63.57142857142861
1752564780,61.35,61.4,60.1,60.25,58.044999999999995,NaN,73.75,NaN,64.90516704355761,0,0,62.468488538701294,0,21.426727031625223,45.58233720584797,-97.22222222222224,-75
1752564840,59.95,60.4,59.55,59.55,58.044999999999995,NaN,73.75,NaN,64.70115012285123,0,0,62.10367747136363,0,-1.8947806286936004e-14,21.563205094621868,-99.99999999999999,-85.00000000000003
1752564900,59.75,62.4,59.7,62.3,58.044999999999995,NaN,73.75,NaN,64.70115012285123,0,0,62.12821778744318,0,18.799276604668005,13.408667878764405,-52.99145299145306,-45.71428571428576
1752564960,62.3,62.5,61.4,62.15,58.044999999999995,NaN,73.75,NaN,64.70115012285123,0,0,62.13094056401278,0,36.73868061845605,18.512652407708014,-55.55555555555559,-47.857142857142875
1752565020,62,63,61.85,62.7,58.044999999999995,NaN,73.75,NaN,64.70115012285123,0,0,62.20207299351119,0,58.08286609393733,37.8736077723538,-46.15384615384613,-39.99999999999996
1752565080,62.9,63.6,62.4,63.3,58.044999999999995,NaN,73.75,NaN,64.70115012285123,0,0,62.33931386932229,0,65.11025618677827,53.31060096639055,-24.242424242424285,-31.42857142857147
1752565140,63.4,63.5,62.55,63.2,58.044999999999995,NaN,73.75,NaN,64.70115012285123,0,0,62.446899635657005,0,74.75163018639581,65.9815841557038,-17.977528089887564,-32.85714285714282
1752565200,63.15,63.75,62.75,63.7,58.044999999999995,NaN,73.75,NaN,64.70115012285123,0,0,62.60353718119988,0,84.66205098006049,74.8413124510782,-3.4883720930232194,-25.714285714285673
1752565260,63.8,64.55,63.5,63.85,58.044999999999995,NaN,73.75,NaN,64.70115012285123,0,0,62.7593450335499,0,91.21178547638233,83.54182221427955,-13.999999999999915,-23.57142857142855
1752565320,63.9,64.6,62.85,63.45,58.044999999999995,NaN,73.75,NaN,64.70115012285123,0,0,62.84567690435616,0,92.24464952955213,89.37282866199833,-22.772277227722615,-29.285714285714246
1752565380,63.5,64.7,63.4,64.7,58.044999999999995,NaN,73.75,NaN,64.70115012285123,0,0,63.07746729131164,0,94.32337659373952,92.59327053322467,0,-11.94029850746264
1752565440,64.55,65.85,64.15,65.85,60.64145880959081,NaN,73.75,60.64145880959081,NaN,0,0,63.424033879897685,0,95.28030873324205,93.9494449521779,0,0
1752565500,65.9,65.9,64.6,65,60.93731292863173,NaN,73.75,60.93731292863173,NaN,0,0,63.62102964491047,0,93.88812784509366,94.49727105735842,-22.22222222222234,-14.173228346456764
1752565560,65.1,68.05,65.1,67.35,61.778581635768546,NaN,73.75,61.778581635768546,NaN,0,0,64.08715093929666,0,93.88812784509366,94.35218814114313,-12.389380530973504,-8.235294117647092
1752565620,67.35,68.6,66.6,68.4,62.68322347219169,NaN,73.75,62.68322347219169,NaN,0,0,64.62625707188458,0,93.88812784509366,93.88812784509366,-3.3057851239667557,-2.2099447513810904
1752565680,68.6,68.6,66.95,68.1,62.85490112497254,NaN,73.75,62.85490112497254,NaN,0,0,65.060474937899,0,97.23345752326664,95.00323773781798,-8.547008547008556,-5.5248618784530406
