time,open,high,low,close,Fixed Stop Loss,Supertrend Stop,Take Profit,Up Trend,Down Trend,Entry1,Entry2,SMA 21,Entry Signal,K,D,%R,%R
1752565740,68.5,69.2,67.8,68.6,63.65191101247528,NaN,73.75,63.65191101247528,NaN,0,0,65.50291557066163,0,96.80753678401953,95.97637405079327,-9.448818897637928,-6.217616580310965
1752565800,69.15,69.5,67.95,67.95,63.89671991122775,NaN,73.75,63.89671991122775,NaN,0,0,65.80880112432892,0,89.2904053208993,94.44379987606182,-23.30827067669169,-15.577889447236148
1752565860,68.1,68.2,66.75,67.8,63.89671991122775,NaN,73.75,63.89671991122775,NaN,0,0,66.05770098378781,0,81.83642378222775,89.31145529571553,-27.868852459016434,-17.085427135678415
1752565920,67.65,67.65,64.6,65,63.89671991122775,NaN,73.75,63.89671991122775,NaN,0,0,65.92548836081434,0,48.92901118814154,73.3519467637562,-84.11214953271038,-45.22613065326632
1752565980,65.05,66.9,65,66.9,63.89671991122775,NaN,73.75,63.89671991122775,NaN,0,0,66.04730231571256,0,35.380656101317136,55.382030357228814,-53.06122448979574,-26.130653266331592
1752566040,67,68.95,66.85,67.9,63.89671991122775,NaN,73.75,63.89671991122775,NaN,0,0,66.27888952624849,0,30.1371235203882,38.148930269948956,-32.65306122448964,-16.08040201005019
1752566100,67.9,71.1,67,70.1,63.89671991122775,NaN,73.75,63.89671991122775,NaN,0,0,66.75652833546744,0,58.58164856885239,41.36647606351925,-15.384615384615385,-8.65800865800866
1752566160,70.6,72.25,69.85,72.05,64.84450485134278,NaN,73.75,64.84450485134278,NaN,0,0,67.41821229353401,0,79.64713511879701,56.12196906934587,-2.6143790849673554,-1.5748031496063213
1752566220,72,72.65,70.85,71.55,65.6250543662085,NaN,73.75,65.6250543662085,NaN,0,0,67.93468575684226,0,91.31784218718956,76.51554195827966,-13.664596273292013,-8.396946564885555
1752566280,71.35,74.65,70.85,74.65,NaN,NaN,NaN,66.09754892958765,NaN,0,0,68.77410003723698,0,96.2066504720587,89.05720925934843,0,0
1752566340,74.7,76.05,73.6,75.5,NaN,NaN,NaN,68.10279403662886,NaN,0,0,69.61483753258236,0,96.2066504720587,94.57704771043565,-4.803493449781634,-3.333333333333316
1752566400,75.4,75.65,71.8,72.35,NaN,NaN,NaN,68.10279403662886,NaN,0,0,69.95673284100957,0,83.26518949764879,91.8928301472554,-32.31441048034936,-22.42424242424244
1752566460,72.5,77.8,72.35,76.25,NaN,NaN,NaN,68.10279403662886,NaN,0,0,70.74339123588337,0,75.81921001061107,85.09701666010619,-12.10937499999998,-8.493150684931491
1752566520,76.1,79.35,75.25,78.1,NaN,NaN,NaN,68.76246185270244,NaN,0,0,71.66296733139794,0,71.9348291564463,77.00640955490206,-10,-6.361323155216287
1752566580,78.75,79.85,77.2,77.6,NaN,NaN,NaN,70.04621566743222,NaN,0,0,72.4050964149732,0,82.44783090669698,76.73395669125146,-17.509727626459153,-12.195121951219514
1752566640,77.9,81.1,77.9,80.45,NaN,NaN,NaN,70.81909410068899,NaN,0,0,73.41070936310155,0,88.92963037943143,81.10409681419156,-5.777777777777702,-3.376623376623334
1752566700,79.8,81.05,75,75.65,NaN,NaN,NaN,70.81909410068899,NaN,0,0,73.69062069271385,0,72.89184043837616,81.42310057483486,-53.17073170731696,-29.144385026737915
1752566760,74.65,76.8,73.9,76.7,NaN,NaN,NaN,70.81909410068899,NaN,0,0,74.06679310612462,0,54.91981181175705,72.24709420985488,-42.9268292682926,-23.719676549865188
1752566820,77.75,79.75,77.75,79.45,NaN,NaN,NaN,70.81909410068899,NaN,0,0,74.73969396785904,0,36.00406690288981,54.605239717674344,-17.741935483870883,-8.991825613078975
1752566880,78.65,81.5,78.65,79.5,NaN,NaN,NaN,70.81909410068899,NaN,0,0,75.33473222187666,0,36.04401861939422,42.32263244468036,-20.618556701030922,-10.723860589812332
1752566940,79.7,79.7,75.5,76.15,NaN,NaN,NaN,70.81909410068899,NaN,0,0,75.43664069414208,0,26.90452266478054,32.984202729021526,-58.46994535519116,-28.68632707774796
1752567000,76.8,77.2,72.2,72.8,NaN,NaN,NaN,70.81909410068899,NaN,0,0,75.10706060737432,0,13.451114254617716,25.466551846264167,-93.54838709677425,-48.066298342541444
1752567060,73.6,73.6,69.7,73.3,NaN,NaN,NaN,70.81909410068899,NaN,0,0,74.88117803145254,0,1.3307295315527494,13.89545548365034,-69.49152542372885,-47.262247838616744
1752567120,73.3,76.5,72.9,74.9,NaN,NaN,NaN,70.81909410068899,NaN,0,0,74.88353077752097,0,6.874474476355076,7.2187727541751805,-55.93220338983048,-39.053254437869775
1752567180,75.45,76.15,73.8,74.4,NaN,NaN,NaN,70.81909410068899,NaN,0,0,74.82308943033085,0,11.004419680603377,6.4032078961704,-60.169491525423695,-42.01183431952658
1752567240,74.05,75.15,73.6,74.45,NaN,NaN,NaN,70.81909410068899,NaN,0,0,74.7764532515395,0,13.951114625656658,10.61000292753837,-59.7457627118644,-41.71597633136092
1752567300,73.9,74.55,71.5,71.5,NaN,NaN,NaN,70.81909410068899,NaN,0,0,74.36689659509706,0,8.407369680854334,11.120967995704788,-84.74576271186443,-59.171597633136074
1752567360,71.55,73.05,71.45,72.3,NaN,NaN,NaN,70.81909410068899,NaN,0,0,74.10853452070992,0,6.566873131925312,9.6417858128121,-77.9661016949153,-54.437869822485204
1752567420,72.1,72.1,70.75,71.85,NaN,NaN,NaN,70.81909410068899,NaN,0,0,73.82621770562119,0,3.351369422989725,6.108537411923123,-78.50000000000009,-57.10059171597634
1752567480,71.9,71.9,68.2,68.4,NaN,NaN,NaN,NaN,78.90136316622389,0,0,73.14794049241854,0,3.351369422989725,4.423203992634921,-97.77777777777776,-77.51479289940823
1752567540,68.15,70.6,68,70.2,NaN,NaN,NaN,NaN,78.04622684960148,0,0,72.77944793086623,0,7.02155034664915,4.574763064209534,-74.11764705882351,-66.86390532544375
1752567600,70.15,70.15,68.25,69.8,NaN,NaN,NaN,NaN,77.65660416464135,0,0,72.40701693950794,0,10.862139994286911,7.078353254641929,-78.82352941176474,-70.90909090909092
1752567660,69.55,70.75,69.55,70.05,NaN,NaN,NaN,NaN,77.65660416464135,0,0,72.11238982206945,0,16.638053807630275,11.507248049522111,-74.84662576687123,-78.1569965870307
1752567720,69.8,71.7,69.45,71.7,NaN,NaN,NaN,NaN,77.65660416464135,0,0,72.06084109431076,0,28.02411739164445,18.50810373118721,-48.25174825174825,-67.58620689655172
1752567780,71.3,71.75,70.35,70.4,NaN,NaN,NaN,NaN,77.65660416464135,0,0,71.85323595752192,0,36.86925281688174,27.177141338718823,-63.358778625954095,-82.22222222222219
1752567840,70.15,70.15,66.8,67.3,NaN,NaN,NaN,NaN,76.29056799242119,0,0,71.28408146283168,0,31.093339003538375,31.995569737354856,-92,-96.5986394557823
1752567900,67.45,68.45,67.3,67.65,NaN,NaN,NaN,NaN,75.25401119317907,0,0,70.82982127997772,0,16.04409902522778,28.002230281882632,-83.96226415094323,-94.21768707482988
1752567960,67.2,68.65,66.2,66.25,NaN,NaN,NaN,NaN,74.80111007386118,0,0,70.2573436199805,0,2.296453184682283,16.477963737816147,-99.1228070175439,-99.67320261437911
1752568020,66.45,69.65,66.35,69.55,NaN,NaN,NaN,NaN,74.80111007386118,1,0,70.16892566748294,0,22.012073400103315,13.450875203337793,-39.63963963963971,-78.10457516339872
1752568080,69.65,70.4,68.7,68.75,65.377,NaN,81.55,NaN,74.80111007386118,0,0,69.99155995904758,0,41.3994052306804,21.902643938488666,-54.054054054054085,-83.33333333333334
1752568140,69,70.4,68.85,70.2,65.377,NaN,81.55,NaN,74.80111007386118,0,0,70.01761496416663,0,73.94732961820735,45.786269416330356,-27.92792792792789,-73.85620915032679
1752568200,70.05,74.25,69.7,73.7,65.377,NaN,81.55,NaN,74.80111007386118,0,0,70.4779130936458,0,87.56504273611965,67.63725919500246,-6.83229813664593,-50.98039215686274
1752568260,73.4,74.25,72.5,72.5,65.377,NaN,81.55,NaN,74.80111007386118,0,0,70.73067395694007,0,93.95501087699019,85.15579441043906,-21.739130434782616,-58.82352941176472
1752568320,72.05,75.5,71,74.15,65.377,NaN,81.55,NaN,74.80111007386118,0,0,71.15808971232256,0,94.74041982279657,92.08682447863548,-14.516129032258007,-48.03921568627448
1752568380,73.65,75.5,73.65,74.8,65.377,NaN,81.55,NaN,74.80111007386118,0,0,71.61332849828224,0,94.74041982279658,94.47861684086111,-7.526881720430141,-43.790849673202636
1752568440,74.85,77,74.5,76.15,67.9023346778521,NaN,81.55,67.9023346778521,NaN,0,0,72.18041243599697,0,100,96.49361321519773,-7.87037037037032,-34.96732026143788
1752568500,76.15,77.6,75.55,76.5,68.89710121006686,NaN,81.55,68.89710121006686,NaN,0,0,72.72036088149736,0,100,98.24680660759886,-9.777777777777727,-32.67973856209151
1752568560,76.85,78.65,74.2,74.7,68.89710121006686,NaN,81.55,68.89710121006686,NaN,0,0,72.96781577131019,0,92.52478555188945,97.50826185062982,-39.69849246231158,-37.03703703703704
1752568620,74.65,85.05,74.65,84.6,NaN,NaN,NaN,69.30940198015418,NaN,0,0,74.4218387998964,0,92.52478555188945,95.01652370125964,-2.777777777777795,-2.3872679045092995
1752568680,84.75,84.75,77,77,NaN,NaN,NaN,69.30940198015418,NaN,0,0,74.74410894990936,0,76.89742293437958,87.31566467938616,-52.44299674267101,-42.70557029177719
1752568740,77.2,78.45,76.6,78,NaN,NaN,NaN,69.30940198015418,NaN,0,0,75.1510953311707,0,70.09994612760714,79.84071820462539,-50.17793594306049,-37.40053050397878
1752568800,77.7,78.4,74.75,74.75,NaN,NaN,NaN,69.30940198015418,NaN,0,0,75.10095841477435,0,44.789164216163186,63.92884442604998,-73.30960854092527,-54.64190981432361
1752568860,74.65,74.65,72.15,72.55,NaN,NaN,NaN,69.30940198015418,NaN,0,0,74.78208861292757,0,30.77859406495223,48.555901469574195,-96.89922480620162,-66.31299734748012
1752568920,73.05,73.1,70.5,71,NaN,NaN,NaN,69.30940198015418,NaN,0,0,74.30932753631163,0,11.717951986501868,29.09523675587244,-96.56357388316151,-74.53580901856765
1752568980,71.35,73.35,71.35,72.35,NaN,NaN,NaN,69.30940198015418,NaN,0,0,74.06441159427267,0,6.731338346789106,16.40929479941441,-87.28522336769763,-67.37400530503982
1752569040,72.7,73,72.05,72.6,NaN,NaN,NaN,69.30940198015418,NaN,0,0,73.88136014498859,0,6.647186211823569,8.365492181704857,-85.56701030927839,-66.04774535809021
1752569100,72.35,72.75,71.7,72.2,NaN,NaN,NaN,69.30940198015418,NaN,0,0,73.67119012686501,0,9.344630806140271,7.574385121584323,-88.31615120274913,-68.16976127320955
1752569160,72.15,72.15,69.4,69.4,NaN,NaN,NaN,69.30940198015418,NaN,0,0,73.13729136100689,0,6.308693023963656,7.433503347309173,-100.00000000000001,-83.02387267904507
1752569220,69.7,70.85,69.15,69.45,NaN,NaN,NaN,69.30940198015418,NaN,0,0,72.67637994088102,0,2.824149020210017,6.159157616771323,-96.77419354838713,-82.75862068965517
1752569280,69.65,70,69.05,69.9,NaN,NaN,NaN,69.30940198015418,NaN,0,0,72.32933244827089,0,1.4577284296274577,3.5301901579337187,-90.90909090909082,-80.37135278514586
1752569340,69.2,70.5,68.6,69.75,NaN,NaN,NaN,69.30940198015418,NaN,0,0,72.00691589223703,0,2.452301372207414,2.244726274014963,-80.99173553719002,-81.16710875331566
1752569400,69.45,71,69.15,71,NaN,NaN,NaN,69.30940198015418,NaN,0,0,71.88105140570741,0,6.924818171951348,3.6116159912620738,-49.473684210526194,-74.53580901856765
1752569460,70.65,71.45,70.2,71.35,NaN,NaN,NaN,69.30940198015418,NaN,0,0,71.81466997999398,0,17.03459250356112,8.803904015906628,-42.10526315789474,-72.67904509283824
1752569520,71.85,74.2,71.85,73.85,NaN,NaN,NaN,69.30940198015418,NaN,0,1,72.06908623249473,0,41.42432177563692,21.794577483716463,-6.250000000000143,-59.416445623342206
1752569580,74,76,73,75.55,NaN,69.30940198015418,85.85,69.30940198015418,NaN,0,0,72.50420045343289,0,70.15843388333299,42.872449387510336,-6.0810810810811144,-50.39787798408489
1752569640,75.65,77.35,75.5,76.4,NaN,69.30940198015418,85.85,69.30940198015418,NaN,0,0,72.99117539675377,0,92.05096888132243,67.87790818009745,-10.857142857142728,-46.256684491978554
1752569700,76.1,76.1,73.7,74.25,NaN,69.30940198015418,85.85,69.30940198015418,NaN,0,0,73.14852847215955,0,88.03453540744688,83.41464605736743,-35.42857142857137,-65.65349544072946
1752569760,74.3,74.3,72.1,73.85,NaN,69.30940198015418,85.85,69.30940198015418,NaN,0,0,73.23621241313961,0,73.93673621708432,84.67408016861788,-40,-68.08510638297872
1752569820,73.7,74.2,71.5,72.05,NaN,69.30940198015418,85.85,69.30940198015418,NaN,0,0,73.08793586149716,0,50.528596355073006,70.83328932653474,-60.57142857142855,-79.02735562310029
1752569880,72.05,75.2,72,75.2,NaN,69.30940198015418,85.85,69.30940198015418,NaN,0,0,73.35194387881002,0,54.30796329982849,59.59109862399527,-26.219512195121883,-59.87841945288749
1752569940,75.3,75.3,73.5,73.6,NaN,69.30940198015418,85.85,69.30940198015418,NaN,0,0,73.38295089395876,0,52.07142663179562,52.3026620955657,-52.44755244755251,-69.6048632218845
1752570000,73.55,73.55,70.1,70.1,NaN,69.30940198015418,85.85,69.30940198015418,NaN,0,0,72.97258203221392,0,43.52079296663688,49.96672763275367,-100,-90.88145896656535
1752570060,70.05,70.25,67.75,67.8,NaN,NaN,NaN,NaN,76.62918984447855,0,0,72.32600927818719,0,18.37355728110117,37.988592293177895,-99.4791666666667,-99.71098265895955
1752570120,68,69.4,67.1,68,NaN,NaN,NaN,NaN,75.8062708600307,0,0,71.7852581184138,0,2.2699373265238023,21.388095858087286,-91.2195121951219,-94.9860724233983
1752570180,68.55,69.2,67.05,67.7,NaN,NaN,NaN,NaN,75.57064377402763,0,0,71.27460085361207,0,0.8953775203605195,7.179624042661831,-92.81767955801098,-96.38888888888886
1752570240,67.9,68.5,67.65,68.4,NaN,NaN,NaN,NaN,75.03107939662488,0,0,70.91527574691057,0,4.361451886335729,2.5089222444066857,-83.63636363636353,-92.49999999999994
1752570300,68.5,68.7,67.7,68.65,NaN,NaN,NaN,NaN,74.76047145696238,0,0,70.63211627854675,0,8.20663170459573,4.487820370430662,-80.6060606060605,-90.96045197740109
1752570360,68.75,73.6,68.75,72.35,NaN,NaN,NaN,NaN,74.76047145696238,1,0,70.84685174372841,0,29.742479120827326,14.103520903919597,-35.75757575757579,-53.50877192982461
1752570420,71.8,80.4,71.8,80.4,68.00899999999999,NaN,84.35,66.86951811986047,NaN,0,0,72.04099527576236,0,59.60973808818545,32.51961630453617,0,0
1752570480,79.55,79.55,73.25,74.45,68.00899999999999,NaN,84.35,66.86951811986047,NaN,0,0,72.34212086629206,0,72.66489556037075,54.00570425646117,-44.5692883895131,-44.5692883895131
1752570540,74.4,76,74.2,75.1,68.00899999999999,NaN,84.35,66.86951811986047,NaN,0,0,72.68685575800555,0,70.20009040274171,67.49157468376598,-39.700374531835266,-39.700374531835266
1752570600,74.15,75.65,74.1,74.15,68.00899999999999,NaN,84.35,66.86951811986047,NaN,0,0,72.86974878825485,0,53.66111096432915,65.50869897581387,-46.81647940074903,-46.81647940074903
1752570660,73.95,73.95,71.7,72,68.00899999999999,NaN,84.35,66.86951811986047,NaN,0,0,72.761030189723,0,47.67143420272428,57.17754518993171,-62.921348314606746,-62.921348314606746
1752570720,72,72.9,71.4,72.5,68.00899999999999,NaN,84.35,66.86951811986047,NaN,0,0,72.72840141600763,0,41.594071871600164,47.6422056795512,-61.96078431372553,-59.17602996254682
1752570780,72.65,73.65,72.2,72.8,68.00899999999999,NaN,84.35,66.86951811986047,NaN,0,0,72.73735123900667,0,38.53878535417996,42.60143047616814,-59.84251968503943,-56.928838951310894
1752570840,72.7,72.95,71.1,71.5,68.00899999999999,NaN,84.35,66.86951811986047,NaN,0,0,72.58268233413084,0,37.14789872633671,39.09358531737229,-76.39484978540774,-66.66666666666667
1752570900,71.55,75.8,71.55,75.8,68.00899999999999,NaN,84.35,66.86951811986047,NaN,0,0,72.98484704236448,0,44.95360466552253,40.21342958201308,-49.462365591397884,-34.456928838951356
1752570960,75.7,80.55,75.5,78.45,68.84824948984071,NaN,84.35,68.84824948984071,NaN,0,0,73.66799116206892,0,57.33239361511047,46.47796566898992,-22.222222222222154,-15.555555555555513
1752571020,78.75,80.35,76.1,76.1,68.84824948984071,NaN,84.35,68.84824948984071,NaN,0,0,73.9719922668103,0,65.597288522034,55.961095600889,-47.0899470899471,-32.96296296296298
1752571080,76.2,77.75,75.3,77.7,68.84824948984071,NaN,84.35,68.84824948984071,NaN,0,0,74.43799323345901,0,66.69410005114321,63.2079273960959,-30.15873015873009,-21.111111111111068
1752571140,78.25,78.25,75.65,76.35,68.84824948984071,NaN,84.35,68.84824948984071,NaN,0,0,74.67699407927664,0,53.71774876967544,62.003045780950885,-44.444444444444464,-31.111111111111132
1752571200,76.6,77.25,76.2,76.35,68.84824948984071,NaN,84.35,68.84824948984071,NaN,0,0,74.88611981936705,0,48.179207487014914,56.197018769277854,-44.444444444444464,-31.111111111111132
1752571260,76.2,80,76.2,79.7,69.25357809125603,NaN,84.35,69.25357809125603,NaN,0,0,75.48785484194617,0,59.6163434245748,53.83776656042172,-8.994708994708931,-6.296296296296254
1752571320,79.5,83.7,79.5,81.75,72.37822028213043,NaN,84.35,72.37822028213043,NaN,0,0,76.2706229867029,0,79.80817171228739,62.53457420795903,-15.476190476190489,-11.711711711711725
1752571380,82.3,86.25,80.25,85.9,NaN,NaN,NaN,73.15039825391739,NaN,0,0,77.47429511336505,0,100,79.8081717122874,-2.380952380952342,-1.8229166666666368
1752571440,86,86,79.65,80.1,NaN,NaN,NaN,73.15039825391739,NaN,0,0,77.80250822419441,0,80.6902023603326,86.83279135753999,-56.164383561643874,-32.03125000000002
1752571500,80.9,83.8,80.65,81.65,NaN,NaN,NaN,73.15039825391739,NaN,0,0,78.28344469617011,0,64.75341919825756,81.81454051953006,-42.00913242009126,-23.9583333333333
1752571560,83,86.8,83,85.4,NaN,NaN,NaN,73.45034032710578,NaN,0,0,79.17301410914885,0,56.26796736521916,67.23719630793644,-12.173913043478187,-7.088607594936666
1752571620,85.2,86.1,80,84.95,NaN,NaN,NaN,73.45034032710578,NaN,0,0,79.89513734550525,0,65.64687030079374,62.222752288090156,-16.591928251121036,-9.367088607594908
1752571680,84.35,85.2,82.4,84.8,NaN,NaN,NaN,73.45034032710578,NaN,0,0,80.5082451773171,0,65.86855319870504,62.59446362157265,-18.8679245283019,-10.126582278481013
1752571740,85.05,86.45,83.1,83.55,NaN,NaN,NaN,73.45034032710578,NaN,0,0,80.88846453015246,0,52.0906045099512,61.20200933648332,-30.66037735849058,-16.455696202531644
1752571800,83.25,83.25,76.8,81.35,NaN,NaN,NaN,73.45034032710578,NaN,0,0,80.9461564638834,0,28.774479160064192,48.91121228957348,-54.50000000000002,-27.59493670886077
1752571860,82.95,83.7,80.8,80.95,NaN,NaN,NaN,73.45034032710578,NaN,0,0,80.94663690589798,0,11.156246090894603,30.67377658696999,-58.49999999999994,-30.548302872062646
1752571920,80.45,80.45,75.4,76.55,NaN,NaN,NaN,73.45034032710578,NaN,0,0,80.39705729266073,0,0.0863132793535281,13.33901284343743,-89.91228070175445,-53.664921465968604
1752571980,76.45,76.85,75,76.85,NaN,NaN,NaN,73.45034032710578,NaN,0,0,79.95367513107814,0,0.8627823163837399,4.035113895543957,-84.32203389830512,-55.12465373961221
1752572040,76.6,76.6,73.2,73.9,NaN,NaN,NaN,73.45034032710578,NaN,0,0,79.19696573969338,0,0.8627823163837399,0.6039593040403357,-94.85294117647057,-82.16560509554132
1752572100,73.8,74.35,72.15,72.85,NaN,NaN,NaN,NaN,84.48483959465625,0,0,78.40359502223171,0,0.8627823163837399,0.8627823163837397,-95.10489510489519,-88.85350318471338
1752572160,72.85,72.9,67.45,68.1,NaN,NaN,NaN,NaN,81.92135563519064,0,0,77.11564564445274,0,1.2730557349035129e-14,0.5751882109224973,-96.5789473684211,-96.64082687338505
1752572220,68.4,69.65,67.45,69.45,NaN,NaN,NaN,NaN,79.78172007167157,0,0,76.15743993889615,0,3.4161944731866263,1.4263255965234596,-89.47368421052632,-89.6640826873385
1752572280,69.1,70.55,66.5,66.5,NaN,NaN,NaN,NaN,79.78172007167157,0,0,74.95025994653413,0,3.4161944731866263,2.277462982124422,-100,-100
1752572340,66.65,67.6,64.8,65.55,NaN,NaN,NaN,NaN,77.23119325805395,0,0,73.77522745321737,0,3.4161944731866263,3.4161944731866263,-96.03174603174602,-96.5909090909091
1752572400,65.75,66.55,64.3,66.45,NaN,NaN,NaN,NaN,76.02807393224856,0,0,72.8595740215652,0,2.405632627376535,3.0793405245832624,-86.68730650154795,-90.44444444444443
1752572460,66.4,67.5,65.75,66.1,NaN,NaN,NaN,NaN,76.02807393224856,0,0,72.01462726886955,0,4.322191870410111,3.381339656991091,-85.6573705179283,-92.00000000000001
1752572520,65.9,65.9,62.05,62.45,NaN,NaN,NaN,NaN,74.25098988512134,0,0,70.81904886026085,0,4.322191870410111,3.683338789398919,-97.25085910652916,-98.38383838383837
1752572580,62.55,64.1,61.8,63.5,NaN,NaN,NaN,NaN,72.8883908966092,0,0,69.90416775272824,0,5.501085029550667,4.715156256790297,-86.45418326693225,-93.19999999999999
1752572640,63,63.15,61.5,62.25,NaN,NaN,NaN,NaN,71.8695518069483,0,0,68.94739678363722,0,5.1978178194625775,5.007031573141119,-93.42105263157895,-97.03557312252964
1752572700,62,62.15,59.2,59.95,NaN,NaN,NaN,NaN,70.18009662625346,0,0,67.82272218568257,0,5.1978178194625775,5.298906889491941,-93.39207048458151,-97.28260869565217
1752572760,60.35,62.3,59.15,62.3,NaN,NaN,NaN,NaN,70.18009662625346,0,0,67.13238191247224,0,12.74963686919137,7.715090836038843,-72.36842105263159,-88.60759493670886
1752572820,62.55,62.8,60.95,61.9,NaN,NaN,NaN,NaN,70.18009662625346,0,0,66.47833417341322,0,24.846169064315678,14.264541250989874,-67.45562130177512,-90.05424954792043
1752572880,62.15,62.25,60.55,60.95,NaN,NaN,NaN,NaN,70.10416544053876,0,0,65.78729240173656,0,36.781879147212,24.79256169357302,-78.44311377245505,-93.49005424954791
1752572940,61.35,61.35,59.65,59.85,NaN,NaN,NaN,NaN,68.8437488964849,0,0,65.04513085151949,0,36.40973988530022,32.67926269894264,-91.61676646706584,-97.46835443037973
1752573000,60,60,57.8,58.15,NaN,NaN,NaN,NaN,67.0693740068364,0,0,64.18323949507955,0,25.20437533959063,32.79866479070095,-95.679012345679,-98.79310344827586
1752573060,57.95,57.95,53.1,54,NaN,NaN,NaN,NaN,64.39243660615277,0,0,62.910334558194606,0,13.26866525669431,24.960926827195053,-91.81818181818183,-97.3293768545994
1752573120,54.1,54.1,51.5,52.55,NaN,NaN,NaN,NaN,61.56069294553748,0,0,61.61529273842028,0,2.504459682360211,13.659166759548386,-90.98712446351935,-97.02549575070822
1752573180,52.45,53.55,51.1,53.35,NaN,NaN,NaN,NaN,60.94462365098374,0,0,60.582131146117746,0,7.088292077862708,7.62047233897241,-80.76923076923076,-93.69747899159664
1752573240,53.45,54.05,52.4,52.4,NaN,NaN,NaN,NaN,60.94462365098374,0,0,59.55936475285303,0,11.345711094834506,6.979487618352475,-88.8888888888889,-96.32248939179634
1752573300,52.5,53.5,51.75,52.9,NaN,NaN,NaN,NaN,60.57739515729683,0,0,58.7269441587464,0,20.41445091297596,12.94948469522439,-84.61538461538464,-94.90806223479491
1752573360,52.95,53,52.1,52.8,NaN,NaN,NaN,NaN,59.97715564156714,0,0,57.9860761389031,0,22.03692752368143,17.932363177163964,-84.75336322869958,-95.1909476661952
1752573420,52.95,52.95,51.85,52.1,NaN,NaN,NaN,NaN,59.41444007741043,0,0,57.250316621540215,0,23.895048589478648,22.11547567537868,-90.2439024390244,-96.93251533742331
1752573480,52.05,52.95,51.8,52,NaN,NaN,NaN,NaN,59.03299606966939,0,0,56.59402704384769,0,20.55807560147446,22.16335057154485,-89.88764044943822,-97.23926380368098
1752573540,52.05,52.05,49,49.45,NaN,NaN,NaN,NaN,57.43219646270244,0,0,55.701023663366726,0,11.847306912906278,18.76681036795313,-94.97206703910612,-98.56915739268679