time,open,high,low,close,Fixed Stop Loss,Trailing Stop,Up Trend Current,Down Trend Current,Entry1,Entry2,EMA 15,Armed,K,D,%R,%R
1752734400,357.6,358.5,353.8,353.8,NaN,NaN,NaN,358.40087451604035,0,0,356.36097579135367,0,50.441281582977005,52.437345280594855,-59.493670886075975,-80.59701492537299
1752734460,356.95,357.4,356.95,356.95,NaN,NaN,NaN,358.40087451604035,0,0,356.43460381743444,0,78.87267596144648,61.56209991719232,-19.620253164557163,-64.92537313432834
1752734580,356.95,356.95,356.95,356.95,NaN,NaN,NaN,358.40087451604035,0,0,356.4990283402551,0,73.97073700658261,67.76156485033536,-19.620253164557163,-60.83333333333327
1752734640,357,357,354,354,NaN,NaN,NaN,358.40087451604035,0,0,356.18664979772325,0,74.57647135001167,75.80662810601358,-56.96202531645586,-77.2222222222221
1752734700,354.2,354.2,354.2,354.2,NaN,NaN,NaN,358.40087451604035,0,0,355.93831857300785,0,64.67218092122651,71.07312975927358,-54.43037974683574,-74.85380116959061
1752734820,346,353.5,346,353,NaN,NaN,NaN,358.40087451604035,0,0,355.57102875138185,0,50.31088270085769,63.186511657365294,-44,-62.36559139784951
1752734880,350.45,350.45,349.25,349.25,NaN,NaN,NaN,358.40087451604035,0,0,354.7809001574591,0,33.87718846804959,49.6200840300446,-74,-81.4814814814815
1752734940,347.9,350.85,347.9,348.55,NaN,NaN,NaN,358.40087451604035,0,0,354.0020376377767,0,15.350084518365287,33.179385229090855,-79.59999999999991,-85.47008547008541
1752735000,350.9,351.9,350.9,351.9,NaN,NaN,NaN,358.40087451604035,0,0,353.7392829330546,0,16.47467963437671,21.900650873597197,-52.80000000000018,-60.26936026936048
1752735060,348.8,351,348.8,351,NaN,NaN,NaN,358.40087451604035,0,0,353.39687256642276,1,27.198309641219534,19.67435793132051,-56.140350877192894,-66.32996632996638
1752735120,351,351,348,348,NaN,NaN,NaN,358.40087451604035,0,0,352.7222634956199,0,29.126944524701443,24.266644600099227,-81.81818181818181,-86.53198653198655
1752735180,345.9,348.85,345.9,348.85,NaN,NaN,NaN,356.96810232678854,0,0,352.23823055866745,0,19.92372086434318,25.416325010088055,-73.42342342342307,-80.26755852842786
1752735240,348.85,348.85,347.45,347.45,NaN,NaN,NaN,356.96810232678854,0,0,351.639701738834,0,9.145496048591275,19.398720479211967,-81.32530120481917,-89.63210702341132
1752735300,348.75,348.75,348.75,348.75,NaN,NaN,NaN,356.96810232678854,0,0,351.27848902147974,0,16.334040810449206,15.134419241127887,-62.499999999999815,-80.93645484949823
1752735420,349,349.5,349,349.5,NaN,NaN,NaN,356.96810232678854,0,0,351.05617789379477,1,23.896164576951403,16.45856714533063,-39.99999999999962,-75.9197324414715
1752735480,351.1,353,351.1,351.95,NaN,NaN,NaN,356.96810232678854,0,0,351.16790565707043,0,50.07754180749697,30.102582398299194,-14.78873239436631,-59.53177257525088
1752735540,351.1,353.35,350.6,352.4,NaN,NaN,NaN,356.96810232678854,0,0,351.3219174499366,0,74.29369549549044,49.422467293312934,-12.751677852349525,-56.521739130434916
1752735600,350.5,350.5,350.5,350.5,NaN,NaN,NaN,356.96810232678854,0,0,351.2191777686945,0,82.80357951472608,69.05827227257116,-38.25503355704705,-69.23076923076917
1752735660,349.5,349.5,349.5,349.5,NaN,NaN,NaN,356.9361699242857,0,0,351.0042805476077,0,71.76308232564104,76.28678577861918,-51.67785234899328,-75.9197324414715
1752735720,348.4,349.7,348,348,NaN,NaN,NaN,356.0525529318572,0,0,350.62874547915675,0,46.478260373503446,67.01497407129018,-71.81208053691262,-83.33333333333319
1752735780,346.5,347.95,346.5,347.95,NaN,NaN,NaN,354.1572976386715,0,0,350.2939022942621,0,32.18305040683427,50.14146436865959,-78.8321167883214,-83.73015873015866
1752735900,348.25,348.25,348.25,348.25,NaN,NaN,NaN,354.1572976386715,0,0,350.0384145074794,0,24.9222636092332,34.52785812985697,-74.45255474452563,-81.3492063492062
1752735960,346,346,345,345.2,NaN,NaN,NaN,352.17116108732387,0,0,349.4336126940445,0,16.873752228037457,24.659688748034977,-97.60479041916182,-98.5185185185186
1752736020,344.3,345.95,344.3,345.95,NaN,NaN,NaN,351.6240449785915,0,0,348.9981611072889,0,14.54175843232747,18.779258089866044,-81.76795580110524,-88.38028169014099
1752736080,345,345,342.3,342.3,NaN,NaN,NaN,350.5941404807323,0,0,348.1608909688778,0,5.436271637112472,12.283927432492467,-100,-100
1752736140,341.95,342.8,341.95,341.95,NaN,NaN,NaN,348.8797264326591,0,0,347.3845295977681,0,5.436271637112472,8.471433902184138,-100,-100
1752736200,341.05,342.55,341.05,342.55,NaN,NaN,NaN,348.1042537893932,0,0,346.78021339804707,0,3.5646027505122384,4.812382008245728,-82.65895953757222,-91.40401146131805
1752736260,342.6,342.6,342.6,342.6,NaN,NaN,NaN,348.1042537893932,0,0,346.25768672329116,0,7.439709076968318,5.480194488197676,-82.08092485549115,-91.11747851002858
1752736320,346.7,356.05,346.7,355.95,NaN,NaN,342.2200544305915,NaN,0,0,347.46922588287975,1,40.773042410301656,17.259118079260737,-0.6666666666668183,-8.868501529051937
1752736380,358.75,365,358.45,365,NaN,NaN,350.7705489875324,NaN,0,0,349.66057264751976,0,70.54177299312275,39.58484149346424,0,0
1752736440,364.05,364.05,356.85,358,NaN,NaN,350.7705489875324,NaN,0,0,350.70300106657976,0,89.95525595844238,67.09002378728893,-29.2275574112735,-29.2275574112735
1752736500,355.8,356.8,355.05,356.8,NaN,NaN,350.7705489875324,NaN,0,0,351.4651259332573,0,78.39967954337892,79.63223616498135,-34.23799582463462,-34.23799582463462
1752736560,357.7,358.85,357.7,358.45,NaN,NaN,350.7705489875324,NaN,0,0,352.3382351916001,0,68.39409399916309,78.91634316699479,-27.34864300626311,-27.34864300626311
1752736680,354.2,354.2,346.65,346.65,NaN,NaN,NaN,364.20497030928,0,0,351.6272057926501,0,55.86597667036411,67.5532500709687,-76.61795407098134,-76.61795407098134
1752736740,346,349.9,346,349.9,NaN,NaN,NaN,361.521973278352,0,0,351.4113050685688,0,48.093006390709725,57.451025686745645,-63.048016701461506,-63.048016701461506
1752736860,348.7,349,347.7,347.7,NaN,NaN,NaN,361.2247759505168,0,0,350.9473919349977,0,36.78125706830816,46.91341337646066,-77.23214285714299,-72.23382045929027
1752736920,350,351.75,349.95,350.8,NaN,NaN,NaN,361.2247759505168,0,0,350.928967943123,0,41.15335516936106,42.00920620945964,-74.7368421052631,-59.29018789144048
1752737040,349.05,349.05,349.05,349.05,NaN,NaN,NaN,361.09706851991865,0,0,350.6940969502326,0,40.58910124998925,39.50790449588615,-83.94736842105257,-66.59707724425886
1752737100,350.25,350.25,350.25,350.25,NaN,NaN,NaN,361.09706851991865,0,0,350.63858483145356,0,43.28298174184181,41.67514605373071,-76.45429362880888,-61.58663883089773
1752737220,346.9,347.15,346.9,347.15,NaN,NaN,NaN,358.1121255011341,0,0,350.2025117275219,0,38.6472433095351,40.83977543378871,-91.05058365758774,-74.53027139874752
1752737340,347.85,348,347.55,347.55,NaN,NaN,NaN,358.00841295102066,0,0,349.87094776158165,0,36.09753178457712,39.34258561198467,-87.93774319066141,-72.86012526096032
1752737400,346.55,347.7,346.55,347.7,NaN,NaN,NaN,356.6800716559186,0,0,349.5995792913839,0,23.596190747029848,32.78032194704735,-79.26829268292694,-72.23382045929027
1752737460,346.55,350.05,346.55,350.05,NaN,NaN,NaN,356.6800716559186,0,0,349.65588187996093,0,19.6587764180125,26.45083298320648,-29.56521739130415,-62.42171189979121
1752737520,350,350.75,350,350.75,NaN,NaN,NaN,356.6800716559186,0,0,349.7926466449658,1,22.85452092257834,22.036496029206887,-19.230769230769273,-59.49895615866391
1752737580,350.8,350.8,350.7,350.7,NaN,NaN,NaN,356.6800716559186,0,0,349.9060658143451,0,34.55261187755884,25.68863640604989,-20.192307692307956,-59.70772442588734
1752737700,347.25,347.25,337.85,340.9,NaN,NaN,NaN,353.6487825134482,0,0,348.78030758755193,0,27.993194574853266,28.466775791663476,-76.44787644787678,-88.76611418047898
1752737760,338.1,339,336.1,338.45,NaN,NaN,NaN,348.97890426210336,0,0,347.48901913910794,0,13.906628876001728,25.48414510947127,-84.0136054421771,-91.86851211072674
1752737820,338.3,343.4,338.3,341.45,NaN,NaN,NaN,348.97890426210336,0,0,346.73414174671944,0,10.772506753167361,17.55744340134078,-63.60544217687095,-81.4878892733565
1752737880,340,340,340,340,NaN,NaN,NaN,348.97890426210336,0,0,345.8923740283795,0,18.076843391321045,14.25199300683004,-73.46938775510218,-86.50519031141876
1752737940,341.75,343,340.85,343,NaN,NaN,NaN,348.97890426210336,0,0,345.53082727483206,1,35.92709232724439,21.592147490577588,-53.06122448979604,-76.1245674740485
1752738000,341.95,343,341.95,343,NaN,NaN,NaN,348.97890426210336,0,0,345.21447386547806,0,43.004834510000364,32.336256742855255,-53.06122448979604,-76.1245674740485
1752738120,340,340.45,340,340,NaN,NaN,NaN,348.97890426210336,0,0,344.5626646322933,0,45.37351039087801,41.43514574270758,-73.46938775510218,-86.50519031141876
1752738180,340.5,340.5,338.65,338.65,NaN,NaN,NaN,348.97890426210336,0,0,343.82358155325664,0,33.69555258515226,40.6912991620102,-82.65306122449009,-91.17647058823545
1752738240,340.85,340.85,339.9,339.9,NaN,NaN,NaN,348.97890426210336,0,0,343.3331338590996,0,27.089209363272847,35.3860907797677,-65.9192825112111,-86.85121107266451
1752738300,340.15,340.9,338.6,339.65,NaN,NaN,NaN,348.7605021230647,0,0,342.8727421267121,0,27.929127137042084,29.57129636182239,-51.369863013698954,-87.71626297577869
1752738360,343.05,345.3,343,343,NaN,NaN,NaN,348.7605021230647,0,0,342.8886493608731,0,45.8851277228808,33.63448807439857,-32.85714285714302,-76.1245674740485
1752738420,342.35,342.4,342,342.4,NaN,NaN,NaN,348.7605021230647,0,0,342.82756819076394,0,56.72911823492955,43.51445769828413,-43.28358208955282,-78.20069204152263
1752738480,341.95,341.95,338.5,339.05,NaN,NaN,NaN,348.7605021230647,0,0,342.35537216691847,0,57.57381239811098,53.396019451973764,-91.9117647058822,-89.44543828264761
1752738540,339.8,339.8,338.2,338.2,NaN,NaN,NaN,347.9234454429428,0,0,341.8359506460537,0,45.50258156226812,53.26850406510287,-100,-90.76923076923093
1752738600,339.7,339.7,339.7,339.7,NaN,NaN,NaN,347.9234454429428,0,0,341.568956815297,0,44.80245844376219,49.29295080138042,-78.87323943661978,-84.17582417582433
1752738660,340.25,340.25,339,339,NaN,NaN,NaN,347.63299080878363,0,0,341.24783721338486,0,46.31073062817387,45.538590211401385,-88.73239436619706,-83.97790055248629
1752738720,338.15,338.15,338.15,338.15,NaN,NaN,NaN,345.61219172790527,0,0,340.86060756171173,0,41.65942434439571,44.25753780544391,-100,-86.90095846645394
1752738780,336.65,336.65,336.65,336.65,NaN,NaN,NaN,343.81597255511474,0,0,340.3342816164978,0,20.27165123680896,36.08060206979284,-100,-96.48562300319517
1752738840,337.2,337.2,331.9,334.95,NaN,NaN,NaN,342.58937529960326,0,0,339.66124641443554,0,7.405754596415278,23.112276725873304,-77.23880597014923,-84.63476070528964
1752738900,334.95,336.85,334.95,336.85,NaN,NaN,NaN,342.58937529960326,0,0,339.3098406126311,0,13.932591637401439,13.869999156875215,-52.85714285714242,-73.80952380952361
1752738960,335.15,337.15,333.9,337.15,NaN,NaN,NaN,342.58937529960326,0,0,339.0398605360522,1,30.040438029694105,17.126261421170266,-47.761194029850806,-72.22222222222227
1752739020,336.5,336.6,336.5,336.6,NaN,NaN,NaN,342.58937529960326,0,0,338.73487796904567,0,43.236887351513325,29.069972339536278,-43.712574850299006,-75.13227513227494
1752739080,338.7,338.7,337.2,337.2,NaN,NaN,NaN,342.58937529960326,0,0,338.54301822291495,0,47.32051224381362,40.199279208340336,-36.52694610778447,-71.95767195767195
1752739140,337.65,340.65,337.65,339,NaN,NaN,NaN,342.58937529960326,0,0,338.6001409450506,0,63.206714950691,51.25470484867264,-18.8571428571426,-62.43386243386238
1752739200,340.5,340.5,338.6,338.95,NaN,NaN,NaN,342.58937529960326,0,0,338.6438733269193,0,82.99655540593422,64.5079275334796,-19.4285714285713,-62.6984126984127
1752739320,337.8,337.8,337.8,337.8,NaN,NaN,NaN,342.58937529960326,0,0,338.5383891610544,0,89.85909869042273,78.68745634901597,-32.57142857142818,-68.78306878306866
1752739380,339.1,339.1,337.85,337.85,NaN,NaN,NaN,342.58937529960326,0,0,338.45234051592263,0,83.20354463453248,85.35306624362981,-31.99999999999948,-68.51851851851833
1752739440,341.25,341.25,341.25,341.25,NaN,NaN,NaN,342.58937529960326,0,0,338.8020479514323,0,83.55058819080338,85.5377438385862,0,-39.087947882736096
1752739500,341.95,342.85,341.3,341.3,NaN,NaN,NaN,342.58937529960326,0,0,339.11429195750327,0,92.00516170994645,86.25309817842742,-17.318435754189984,-29.85074626865664
1752739560,344.8,348.15,342.4,344,NaN,NaN,337.0799237694583,NaN,0,0,339.7250054628154,0,100,91.85191663358326,-35.6223175965664,-25.538461538461398
1752739620,342,342,342,342,NaN,NaN,337.0799237694583,NaN,0,0,340.00937977996347,0,92.1282734173674,94.71114504243793,-56.16438356164369,-37.846153846153705
1752739680,346.55,346.55,346.55,346.55,NaN,NaN,338.0069882532612,NaN,0,0,340.82695730746804,0,92.1282734173674,94.75218227824492,-15.238095238094914,-9.846153846153637
1752739740,345.4,345.4,345.4,345.4,NaN,NaN,338.0069882532612,NaN,0,0,341.39858764403454,0,87.59883736040665,90.61846139838046,-26.57004830917883,-16.923076923076923
1752739860,345,346.2,345,346.2,NaN,NaN,338.0096604851416,NaN,0,0,341.99876418853023,0,93.10794984444372,90.9450202074059,-18.84057971014488,-11.99999999999993
1752739920,343.9,343.9,343.9,343.9,NaN,NaN,338.0096604851416,NaN,0,0,342.23641866496394,0,81.80295688950203,87.50324803145078,-41.26213592233028,-26.153846153846153
1752739980,346.55,346.55,346.55,346.55,NaN,NaN,338.9858249929647,NaN,0,0,342.7756163318434,0,82.17048716458662,85.69379796617744,-23.18840579710103,-9.846153846153637
1752740040,345.3,345.8,344.75,345.8,NaN,NaN,338.9858249929647,NaN,0,0,343.153664290363,0,76.50641722916153,80.15995376108337,-34.30656934306537,-14.461538461538252
1752740100,345.8,345.8,343,343,NaN,NaN,338.9858249929647,NaN,0,0,343.13445625406763,0,67.93265495048036,75.53651978140948,-83.73983739837392,-31.69230769230755
1752740160,340,340,338,338.8,NaN,NaN,NaN,347.2076835801288,0,0,342.5926492223092,0,38.761227399023205,61.06676652622168,-90.64327485380105,-57.53846153846133
1752740220,338.8,339.8,338.8,339.8,NaN,NaN,NaN,346.9869152221159,0,0,342.24356806952056,0,17.2860574750016,41.32664660816837,-78.94736842105253,-51.384615384615174
1752740400,340.95,340.95,340.95,340.95,NaN,NaN,NaN,346.9869152221159,0,0,342.0818720608305,0,12.023747614775624,22.690344162933457,-65.497076023392,-44.307692307692236
1752740460,340.95,340.95,340.75,340.75,NaN,NaN,NaN,346.9869152221159,0,0,341.9153880532267,0,19.50575912777551,16.271854739184246,-67.83625730994156,-45.5384615384614
1752740520,345,353,345,352.7,NaN,NaN,339.3877888030775,NaN,0,0,343.26346454657335,1,49.00761308581772,26.845706609456283,-2.000000000000076,-1.421800947867351
1752740580,352.8,360,352.15,355.7,NaN,NaN,345.06900992276974,NaN,0,0,344.81803147825167,0,74.14867817966655,47.55401679775326,-19.545454545454596,-15.302491103202875
1752740640,349.75,349.75,348,348,NaN,NaN,345.06900992276974,NaN,0,0,345.2157775434702,0,82.6937191958328,68.61667015377236,-54.54545454545455,-42.70462633451954
1752740760,349,349,348.7,348.7,NaN,NaN,345.06900992276974,NaN,0,0,345.6513053505364,0,66.46372107831216,74.43537281793718,-51.36363636363642,-40.21352313167261
1752741000,350.8,350.8,350.8,350.8,NaN,NaN,345.06900992276974,NaN,0,0,346.2948921817194,0,53.4543341904886,67.53725815487786,-41.81818181818176,-35.2490421455938
1752741060,347.6,347.6,347.6,347.6,NaN,NaN,345.06900992276974,NaN,0,0,346.45803065900446,0,51.23677704379244,57.051610770864414,-58.490566037735775,-47.50957854406117
1752741120,347.45,348.4,347.45,348.4,NaN,NaN,345.06900992276974,NaN,0,0,346.7007768266289,0,49.289773145221176,51.32696145983408,-60.259740259740376,-49.36170212765967
1752741180,345.45,346.85,345.45,346.85,NaN,NaN,345.06900992276974,NaN,0,0,346.71942972330027,0,40.93269411817398,47.153081435729206,-68.31168831168819,-57.6754385964911
1752741240,345,345,340.25,340.45,NaN,NaN,NaN,353.41443964536995,0,0,345.93575100788775,0,27.773409127557116,39.3319587969841,-98.98734177215195,-87.47203579418341
1752741300,343.7,343.7,343.7,343.7,NaN,NaN,NaN,353.41443964536995,0,0,345.6562821319018,0,19.357918873714016,29.35467403981504,-82.53164556962031,-73.42342342342351
1752741360,343.4,344.5,343.4,344.5,NaN,NaN,NaN,353.41443964536995,0,0,345.51174686541407,0,15.080844876820189,20.737390959363783,-59.71563981042658,-69.81981981981986
1752741420,343.4,343.4,343.4,343.4,NaN,NaN,NaN,352.6822515014747,0,0,345.2477785072373,1,20.083758955702553,18.174174235412263,-70.14218009478698,-74.9435665914223
1752741480,341,342.8,340.45,340.45,NaN,NaN,NaN,350.86402635132725,0,0,344.64805619383264,0,13.760897156140368,16.308500329554377,-98.10426540284371,-88.86363636363642
1752741540,339.8,341.65,339.45,341.65,NaN,NaN,NaN,349.52512371619446,0,0,344.27329916960355,0,9.068534472067642,14.304396861303529,-75.41899441340792,-83.409090909091
1752741600,341.65,341.65,341.65,341.65,NaN,NaN,NaN,349.52512371619446,0,0,343.94538677340313,0,6.412840738828183,9.747424122345405,-75.41899441340792,-83.409090909091
1752741660,337.8,337.9,327.1,327.1,NaN,NaN,NaN,344.1348502101176,0,0,341.8397134267277,0,5.994861474992052,7.1587455619626335,-100,-100
1752741720,325,326.45,322,326.05,NaN,NaN,NaN,336.2263651891058,0,0,339.86599924838674,0,2.9974307374960296,5.13504431710543,-82.39130434782604,-89.34210526315788
1752741780,328.05,330.1,327.7,330.1,NaN,NaN,NaN,336.2263651891058,0,0,338.6452493423384,0,7.593825673730412,5.528705962072839,-63.9999999999999,-78.68421052631572
1752741840,330,331.3,329.45,331.3,NaN,NaN,NaN,336.2263651891058,0,0,337.7270931745461,0,18.878964162875377,9.82340685803394,-58.666666666666615,-75.52631578947366
1752741900,328.6,330.8,328,328,NaN,NaN,NaN,336.2263651891058,0,0,336.51120652772784,1,26.05213641343704,17.508308750014276,-71.96261682242988,-84.21052631578948
1752741960,325.1,327.6,324.6,326.7,NaN,NaN,NaN,336.2263651891058,0,0,335.28480571176186,0,24.692999085451948,23.20803322058812,-77.40384615384622,-87.63157894736844
1752742020,324.95,326.35,319,324.5,NaN,NaN,NaN,334.9933426305151,0,0,333.93670499779165,0,17.271412583214875,22.67218269403462,-75.7174392935982,-86.58536585365853
1752742080,323.8,323.8,320.9,321.55,NaN,NaN,NaN,334.5165083674636,0,0,332.3883668730677,0,10.098240332653214,17.354217333773345,-88.74172185430457,-93.78048780487802
1752742140,317,320.9,314.4,320.1,NaN,NaN,NaN,330.74485753071724,0,0,330.8523210139342,0,3.8635519869078885,10.411068300925326,-75.74468085106363,-87.4999999999999
1752742200,320.4,320.8,315,315,NaN,NaN,NaN,330.74485753071724,0,0,328.87078088719244,0,2.3684757858670005e-15,4.653930773187035,-96.44970414201171,-98.68421052631574
1752742260,316.7,322.5,316.7,319.6,NaN,NaN,NaN,330.74485753071724,0,0,327.7119332762934,0,13.054970052006965,5.639507346304953,-69.23076923076903,-88.59649122807008
1752742320,320,321.6,319.5,321.6,NaN,NaN,NaN,330.74485753071724,0,0,326.94794161675674,1,31.293811797369557,14.782927283125508,-57.39644970414183,-84.21052631578938
1752742380,321,324.15,320.55,324.15,NaN,NaN,NaN,330.74485753071724,0,0,326.59819891466213,0,55.88305975407073,33.41061386781575,-40.548780487805004,-78.61842105263159
1752742440,323.75,323.8,322.95,322.95,NaN,NaN,NaN,330.74485753071724,0,0,326.14217405032934,0,73.45498401545322,53.54395185563117,-35.22727272727286,-81.24999999999999
1752742500,323.75,323.75,320.6,320.6,NaN,NaN,NaN,330.74485753071724,0,0,325.4494022940382,0,80.64605683307538,69.99470020086643,-48.117154811715295,-82.96703296703286
1752742560,321.8,322,321.4,321.4,NaN,NaN,NaN,330.74485753071724,0,0,324.9432270072834,0,84.4757857919705,79.52560888016636,-28.205128205128204,-80.76923076923079
1752742620,323.1,323.1,322.65,322.65,NaN,NaN,NaN,330.74485753071724,0,0,324.65657363137296,0,87.01414547866524,84.0453293679037,-15.384615384615385,-77.33516483516486
1752742680,321,321,319.95,319.95,NaN,NaN,NaN,330.74485753071724,0,0,324.06825192745134,0,88.05382231629231,86.51458452897602,-45.901639344262286,-83.67647058823526
1752742740,317.55,317.55,309,310.2,NaN,NaN,NaN,325.9247115975022,0,0,322.33472043651994,0,67.53079180036832,80.86625319844195,-92.07920792079214,-96.95431472081222
1752742800,308.45,311.7,303.6,311.7,NaN,NaN,NaN,321.46474043775197,0,0,321.005380381955,0,47.89812759855912,67.82758057173992,-60.58394160583949,-81.27167630057812
1752742860,311.7,313.55,308.4,308.4,NaN,NaN,NaN,321.46474043775197,0,0,319.4297078342106,0,29.520940588516158,48.31661999581454,-76.64233576642353,-88.40579710144938
1752742920,309.8,309.8,308.85,309.6,NaN,NaN,NaN,321.46474043775197,0,0,318.20099435493427,0,34.3807251645147,37.266597783863325,-70.29702970297028,-85.33007334963324
1752742980,310.55,316.25,310.55,314.35,NaN,NaN,NaN,321.46474043775197,0,0,317.7196200605675,0,50.68699469167953,38.1962201482368,-46.65012406947885,-73.7163814180929
1752743040,314.25,314.25,311.65,313.2,NaN,NaN,NaN,321.46474043775197,0,0,317.15466755299656,0,68.14285651559204,51.070192123928756,-50.769230769230944,-75.87939698492468
1752743100,313.35,313.5,313.1,313.5,NaN,NaN,NaN,321.46474043775197,0,0,316.697834108872,0,82.36084023772474,67.06356381499877,-49.23076923076935,-74.74489795918372
1752743160,315.4,318.9,315.4,316,NaN,NaN,NaN,321.46474043775197,0,0,316.61060484526297,0,85.85531424561823,78.786336999645,-28.735632183908084,-67.41130091984233
1752743220,317,318.8,316.6,318.35,NaN,NaN,NaN,321.46474043775197,0,0,316.8280292396051,0,93.6403813644702,87.28551194927105,-3.594771241829779,-61.23521681997367
1752743280,316.85,321,316.85,320.15,NaN,NaN,NaN,321.46474043775197,0,0,317.24327558465444,0,100,93.16523187002947,-4.8850574712645045,-51.749271137026305
1752743340,321.45,322.25,317.55,317.55,NaN,NaN,NaN,321.46474043775197,0,0,317.28161613657267,0,94.11728378204721,95.9192217155058,-33.93501805054138,-49.63898916967511
1752743400,317,317,313.6,314.45,NaN,NaN,NaN,321.46474043775197,0,0,316.92766411950106,0,81.8199577683623,91.97908051680315,-58.20895522388078,-60.8303249097474
1752743460,311.4,313.4,311.4,313.4,NaN,NaN,NaN,321.46474043775197,0,0,316.48670610456344,0,67.44537617671584,81.12753924237511,-75.6410256410259,-64.620938628159
1752743520,313.1,313.1,311.35,311.9,NaN,NaN,NaN,321.46474043775197,0,0,315.913367841493,0,55.99030920801476,68.41854771769762,-94.95412844036738,-69.48529411764721
1752743580,310.7,313.7,310.7,313.7,NaN,NaN,NaN,321.46474043775197,0,0,315.6366968613064,0,56.43734317345224,59.957676186060944,-74.02597402597405,-57.916666666666806
1752743640,315.25,316,314.15,316,NaN,NaN,NaN,321.46474043775197,0,0,315.6821097536431,0,65.70751189331844,59.37838809159515,-54.11255411255406,-45.494505494505596
1752743700,314,314,314,314,NaN,NaN,NaN,321.46474043775197,0,0,315.4718460344377,0,72.09254823400126,64.74580110025731,-71.42857142857136,-49.39172749391727
1752743760,313,313.35,311,311,NaN,NaN,NaN,321.46474043775197,0,0,314.912865280133,0,54.65656008438959,64.15220673723643,-97.40259740259731,-63.990267639902704
1752743820,312.05,312.05,307,307,NaN,NaN,NaN,320.1091119665022,0,0,313.9237571201164,0,26.427639622836537,51.05891598040913,-100,-83.45498783454995
1752743880,307.9,308.25,299.8,301.45,NaN,NaN,NaN,316.08570076985194,0,0,312.3645374801019,0,4.047053135474239,28.37708428090012,-90.40697674418617,-93.22381930184814
